,Year_Factor,floor_area,year_built,energy_star_rating,ELEVATION,january_min_temp,january_avg_temp,january_max_temp,february_min_temp,february_avg_temp,february_max_temp,march_min_temp,march_avg_temp,march_max_temp,april_min_temp,april_avg_temp,april_max_temp,may_min_temp,may_avg_temp,may_max_temp,june_min_temp,june_avg_temp,june_max_temp,july_min_temp,july_avg_temp,july_max_temp,august_min_temp,august_avg_temp,august_max_temp,september_min_temp,september_avg_temp,september_max_temp,october_min_temp,october_avg_temp,october_max_temp,november_min_temp,november_avg_temp,november_max_temp,december_min_temp,december_avg_temp,december_max_temp,cooling_degree_days,heating_degree_days,precipitation_inches,snowfall_inches,snowdepth_inches,avg_temp,days_below_30F,days_below_20F,days_below_10F,days_below_0F,days_above_80F,days_above_90F,days_above_100F,days_above_110F,direction_max_wind_speed,direction_peak_wind_speed,max_wind_speed,days_with_fog,ohe_State_Factor_State_1,ohe_State_Factor_State_10,ohe_State_Factor_State_11,ohe_State_Factor_State_2,ohe_State_Factor_State_4,ohe_State_Factor_State_6,ohe_State_Factor_State_8,ohe_facility_type_2to4_Unit_Building,ohe_facility_type_5plus_Unit_Building,ohe_facility_type_Commercial_Other,ohe_facility_type_Commercial_Unknown,ohe_facility_type_Data_Center,ohe_facility_type_Education_College_or_university,ohe_facility_type_Education_Other_classroom,ohe_facility_type_Education_Preschool_or_daycare,ohe_facility_type_Education_Uncategorized,ohe_facility_type_Food_Sales,ohe_facility_type_Food_Service_Other,ohe_facility_type_Food_Service_Restaurant_or_cafeteria,ohe_facility_type_Food_Service_Uncategorized,ohe_facility_type_Grocery_store_or_food_market,ohe_facility_type_Health_Care_Inpatient,ohe_facility_type_Health_Care_Outpatient_Clinic,ohe_facility_type_Health_Care_Outpatient_Uncategorized,ohe_facility_type_Health_Care_Uncategorized,ohe_facility_type_Industrial,ohe_facility_type_Laboratory,ohe_facility_type_Lodging_Dormitory_or_fraternity_sorority,ohe_facility_type_Lodging_Hotel,ohe_facility_type_Lodging_Other,ohe_facility_type_Lodging_Uncategorized,ohe_facility_type_Mixed_Use_Commercial_and_Residential,ohe_facility_type_Mixed_Use_Predominantly_Commercial,ohe_facility_type_Mixed_Use_Predominantly_Residential,ohe_facility_type_Multifamily_Uncategorized,ohe_facility_type_Nursing_Home,ohe_facility_type_Office_Bank_or_other_financial,ohe_facility_type_Office_Medical_non_diagnostic,ohe_facility_type_Office_Mixed_use,ohe_facility_type_Office_Uncategorized,ohe_facility_type_Parking_Garage,ohe_facility_type_Public_Assembly_Drama_theater,ohe_facility_type_Public_Assembly_Entertainment_culture,ohe_facility_type_Public_Assembly_Library,ohe_facility_type_Public_Assembly_Movie_Theater,ohe_facility_type_Public_Assembly_Other,ohe_facility_type_Public_Assembly_Recreation,ohe_facility_type_Public_Assembly_Social_meeting,ohe_facility_type_Public_Assembly_Stadium,ohe_facility_type_Public_Assembly_Uncategorized,ohe_facility_type_Public_Safety_Courthouse,ohe_facility_type_Public_Safety_Fire_or_police_station,ohe_facility_type_Public_Safety_Penitentiary,ohe_facility_type_Public_Safety_Uncategorized,ohe_facility_type_Religious_worship,ohe_facility_type_Retail_Enclosed_mall,ohe_facility_type_Retail_Strip_shopping_mall,ohe_facility_type_Retail_Uncategorized,ohe_facility_type_Retail_Vehicle_dealership_showroom,ohe_facility_type_Service_Drycleaning_or_Laundry,ohe_facility_type_Service_Uncategorized,ohe_facility_type_Service_Vehicle_service_repair_shop,ohe_facility_type_Warehouse_Distribution_or_Shipping_center,ohe_facility_type_Warehouse_Nonrefrigerated,ohe_facility_type_Warehouse_Refrigerated,ohe_facility_type_Warehouse_Selfstorage,ohe_facility_type_Warehouse_Uncategorized,ohe_building_class_Commercial,ohe_building_class_Residential,State_Factor,building_class,facility_type,te_State_Factor,te_building_class,te_facility_type,min_temp,max_temp,std_temp,skew_temp,min_winter_temp,max_winter_temp,avg_winter_temp,std_winter_temp,skew_winter_temp,min_spring_temp,max_spring_temp,avg_spring_temp,std_spring_temp,skew_spring_temp,min_summer_temp,max_summer_temp,avg_summer_temp,std_summer_temp,skew_summer_temp,min_autumn_temp,max_autumn_temp,avg_autumn_temp,std_autumn_temp,skew_autumn_temp,month_cooling_degree_days,month_heating_degree_days,building_area,floor_energy_star_rating
30170,4.0,161721.0,1900.0,91.0,42.7,4.0,28.59677419,58.0,9.0,31.625,56.0,13.0,37.66129032,66.0,31.0,52.33333333,77.0,49.0,64.0,86.0,55.0,72.45,89.0,63.0,76.14516129,91.0,61.0,74.51612903,90.0,52.0,69.73333333,92.0,42.0,59.62903226,77.0,22.0,45.3,69.0,24.0,40.51612903,65.0,1128.0,4875.0,53.79,50.0,377.0,55.35155547675676,66.0,24.0,7.0,0.0,75.0,4.0,0,0,1.0,1.0,1.0,56.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,0,32,87.48101164509963,85.75523889289686,77.07438919707529,4.0,92.0,23.6438079364144,-0.41413833075127954,4.0,65.0,35.19310035777778,21.53626016604291,-0.04107165682324514,13.0,86.0,52.88829151666667,23.158713667939807,-0.30529300158610234,55.0,91.0,74.67903225777778,91.0,91.0,22.0,92.0,58.74026284333334,20.984169495842664,-0.20401343285659188,94.0,406.25,6905486.7,2.1311475409836063
16876,5.0,562172.0,2013.0,91.0,3.0,8.0,29.96666667,49.0,2.0,25.01851852,64.0,9.0,38.44827586,74.0,32.0,55.37931034,81.0,47.0,69.70689655,90.0,56.0,75.03448276,95.0,61.0,77.5,95.0,59.0,75.81666667,94.0,51.0,72.44827586,94.0,32.0,55.76785714,80.0,29.0,51.33928571,81.0,26.0,48.85,72.0,1451.0,4337.0,43.61,14.8,12.0,57.10011324243243,74.0,29.0,14.0,0.0,113.0,22.0,0,0,1.0,1.0,1.0,102.71428571428572,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1,27,77.8739782223338,80.24095741149327,83.8785215244993,2.0,95.0,25.606292674807115,-0.3933656675666647,2.0,72.0,36.09279835444444,24.007912869393664,0.0910931061715795,9.0,90.0,55.170498083333335,26.127415266596188,-0.4221742650794728,56.0,95.0,76.48346104777778,95.0,95.0,29.0,94.0,60.72837985666667,22.5446882384375,-0.050378973212283386,120.91666666666667,361.4166666666667,1686516.0,30.333333333333332
70496,6.0,415737.0,1958.0,79.0,3.4,11.0,34.45161289999999,59.0,-1.0,37.70689655,61.0,26.0,48.87096774,79.0,26.0,53.33333333,82.0,43.0,62.79032258,92.0,52.0,72.25,88.0,63.0,78.67741935,96.0,61.0,79.17741935,96.0,54.0,71.8,91.0,38.0,58.75806452,85.0,34.0,49.76666667,72.0,17.0,38.33870968,60.0,1489.0,4252.0,42.17,36.0,101.0,57.51722323405405,40.0,11.0,2.0,1.0,96.0,17.0,0,0,1.0,1.0,1.0,106.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,1,27,87.48101164509963,80.24095741149327,83.8785215244993,-1.0,96.0,24.441408804330617,-0.3766807334726296,-1.0,61.0,35.27746879222222,22.61382900819557,-0.31457705680250436,26.0,92.0,56.999402627777776,23.887898197418355,0.07590340150518075,52.0,96.0,76.23387096666666,96.0,96.0,34.0,91.0,61.591636798888885,19.839051594907378,0.08649469664631519,124.08333333333333,354.3333333333333,1413505.8,23.235294117647058
37851,6.0,52684.0,1924.0,59.0,3.4,11.0,34.45161289999999,59.0,-1.0,37.70689655,61.0,26.0,48.87096774,79.0,26.0,53.33333333,82.0,43.0,62.79032258,92.0,52.0,72.25,88.0,63.0,78.67741935,96.0,61.0,79.17741935,96.0,54.0,71.8,91.0,38.0,58.75806452,85.0,34.0,49.76666667,72.0,17.0,38.33870968,60.0,1489.0,4252.0,42.17,36.0,101.0,57.51722323405405,40.0,11.0,2.0,1.0,96.0,17.0,0,0,1.0,1.0,1.0,109.57142857142856,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,1,27,87.48101164509963,80.24095741149327,83.8785215244993,-1.0,96.0,24.441408804330617,-0.3766807334726296,-1.0,61.0,35.27746879222222,22.61382900819557,-0.31457705680250436,26.0,92.0,56.999402627777776,23.887898197418355,0.07590340150518075,52.0,96.0,76.23387096666666,96.0,96.0,34.0,91.0,61.591636798888885,19.839051594907378,0.08649469664631519,124.08333333333333,354.3333333333333,179125.6,17.352941176470587
57159,6.0,100800.0,1931.0,76.0,10.7,11.0,34.45161289999999,59.0,-1.0,37.70689655,61.0,26.0,48.87096774,79.0,26.0,53.33333333,82.0,43.0,62.79032258,92.0,52.0,72.25,88.0,63.0,78.67741935,96.0,61.0,79.17741935,96.0,54.0,71.8,91.0,38.0,58.75806452,85.0,34.0,49.76666667,72.0,17.0,38.33870968,60.0,1489.0,4252.0,42.17,36.0,101.0,57.51722323405405,40.0,11.0,2.0,1.0,96.0,17.0,0,0,142.0,146.28571428571428,8.414285714285715,148.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,1,27,87.48101164509963,80.24095741149327,83.8785215244993,-1.0,96.0,24.441408804330617,-0.3766807334726296,-1.0,61.0,35.27746879222222,22.61382900819557,-0.31457705680250436,26.0,92.0,56.999402627777776,23.887898197418355,0.07590340150518075,52.0,96.0,76.23387096666666,96.0,96.0,34.0,91.0,61.591636798888885,19.839051594907378,0.08649469664631519,124.08333333333333,354.3333333333333,1078560.0,7.102803738317758
37000,3.0,50939.0,2007.0,61.42857142857143,15.2,11.0,35.08064516,61.0,17.0,33.91071429,55.0,27.0,40.14516129,59.0,33.0,52.98333333,82.0,42.0,62.79032258,90.0,53.0,72.65,92.0,64.0,79.83870968,98.0,59.0,74.59677419,90.0,47.0,67.86666667,96.0,40.0,60.19354839,86.0,23.0,45.25,70.0,19.0,38.54838710000001,71.0,1272.0,4670.0,46.32,29.6,64.0,56.873069668918916,50.0,11.0,0.0,0.0,75.0,11.0,0,0,1.0,1.0,1.0,93.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,1,27,87.48101164509963,80.24095741149327,83.8785215244993,11.0,98.0,23.549610898142628,-0.056041303768470385,11.0,71.0,37.94886072777778,20.807216541637715,0.31492930111155165,27.0,90.0,54.32431302222222,21.471822603795815,0.5274832243900417,53.0,98.0,75.89838709666667,98.0,98.0,23.0,96.0,59.47891278444445,23.1490837251181,0.10834429217108878,106.0,389.1666666666667,774272.7999999999,4.041353383458647
31734,3.0,387664.0,1979.0,67.0,15.2,11.0,35.08064516,61.0,17.0,33.91071429,55.0,27.0,40.14516129,59.0,33.0,52.98333333,82.0,42.0,62.79032258,90.0,53.0,72.65,92.0,64.0,79.83870968,98.0,59.0,74.59677419,90.0,47.0,67.86666667,96.0,40.0,60.19354839,86.0,23.0,45.25,70.0,19.0,38.54838710000001,71.0,1272.0,4670.0,46.32,29.6,64.0,56.873069668918916,50.0,11.0,0.0,0.0,75.0,11.0,0,0,89.28571428571429,92.14285714285714,4.542857142857143,86.42857142857143,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,0,32,87.48101164509963,85.75523889289686,77.07438919707529,11.0,98.0,23.549610898142628,-0.056041303768470385,11.0,71.0,37.94886072777778,20.807216541637715,0.31492930111155165,27.0,90.0,54.32431302222222,21.471822603795815,0.5274832243900417,53.0,98.0,75.89838709666667,98.0,98.0,23.0,96.0,59.47891278444445,23.1490837251181,0.10834429217108878,106.0,389.1666666666667,5892492.8,4.407894736842105
53024,6.0,84000.0,1939.0,48.0,3.4,11.0,34.45161289999999,59.0,-1.0,37.70689655,61.0,26.0,48.87096774,79.0,26.0,53.33333333,82.0,43.0,62.79032258,92.0,52.0,72.25,88.0,63.0,78.67741935,96.0,61.0,79.17741935,96.0,54.0,71.8,91.0,38.0,58.75806452,85.0,34.0,49.76666667,72.0,17.0,38.33870968,60.0,1489.0,4252.0,42.17,36.0,101.0,57.51722323405405,40.0,11.0,2.0,1.0,96.0,17.0,0,0,1.0,1.0,1.0,148.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,1,27,87.48101164509963,80.24095741149327,83.8785215244993,-1.0,96.0,24.441408804330617,-0.3766807334726296,-1.0,61.0,35.27746879222222,22.61382900819557,-0.31457705680250436,26.0,92.0,56.999402627777776,23.887898197418355,0.07590340150518075,52.0,96.0,76.23387096666666,96.0,96.0,34.0,91.0,61.591636798888885,19.839051594907378,0.08649469664631519,124.08333333333333,354.3333333333333,285600.0,14.117647058823529
56084,4.0,96134.0,1920.0,52.42857142857143,3.4,4.0,28.59677419,58.0,9.0,31.625,56.0,13.0,37.66129032,66.0,31.0,52.33333333,77.0,49.0,64.0,86.0,55.0,72.45,89.0,63.0,76.14516129,91.0,61.0,74.51612903,90.0,52.0,69.73333333,92.0,42.0,59.62903226,77.0,22.0,45.3,69.0,24.0,40.51612903,65.0,1128.0,4875.0,53.79,50.0,377.0,55.35155547675676,66.0,24.0,7.0,0.0,75.0,4.0,0,0,1.0,1.0,1.0,56.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,1,27,87.48101164509963,80.24095741149327,83.8785215244993,4.0,92.0,23.6438079364144,-0.41413833075127954,4.0,65.0,35.19310035777778,21.53626016604291,-0.04107165682324514,13.0,86.0,52.88829151666667,23.158713667939807,-0.30529300158610234,55.0,91.0,74.67903225777778,91.0,91.0,22.0,92.0,58.74026284333334,20.984169495842664,-0.20401343285659188,94.0,406.25,326855.6,15.420168067226891
19537,5.0,52782.0,1932.0,55.285714285714285,232.0,-9.0,21.40322581,42.0,-7.0,14.98148148,42.0,-3.0,34.04838710000001,74.0,29.0,51.0,77.0,36.0,61.90322581,85.0,43.0,67.95,90.0,53.0,71.91379309999998,91.0,52.0,70.4516129,89.0,45.0,69.25,91.0,31.0,54.25806452,78.0,8.0,43.43333333,72.0,17.0,39.17741935,62.0,798.0,6070.0,41.77,32.7,201.0,49.67370413783785,95.0,53.0,36.0,17.0,63.0,4.0,0,0,330.0,340.0,17.400000000000002,172.14285714285714,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,0,53,95.19929092970418,85.75523889289686,113.5654297357353,-9.0,91.0,28.00629239236939,-0.41087160676390344,-9.0,62.0,24.729125182222223,23.729323522893125,-0.07994720569431965,-3.0,85.0,49.43906810111111,28.218586378127128,-0.5446507208303306,43.0,91.0,69.81282288888889,91.0,91.0,8.0,91.0,54.66015531666667,25.82479742522742,-0.44907332412673273,66.5,505.8333333333333,12245424.0,0.23830049261083744
36374,6.0,27553.0,1999.0,45.0,3.4,11.0,34.45161289999999,59.0,-1.0,37.70689655,61.0,26.0,48.87096774,79.0,26.0,53.33333333,82.0,43.0,62.79032258,92.0,52.0,72.25,88.0,63.0,78.67741935,96.0,61.0,79.17741935,96.0,54.0,71.8,91.0,38.0,58.75806452,85.0,34.0,49.76666667,72.0,17.0,38.33870968,60.0,1489.0,4252.0,42.17,36.0,101.0,57.51722323405405,40.0,11.0,2.0,1.0,96.0,17.0,0,0,1.0,1.0,1.0,106.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,1,27,87.48101164509963,80.24095741149327,83.8785215244993,-1.0,96.0,24.441408804330617,-0.3766807334726296,-1.0,61.0,35.27746879222222,22.61382900819557,-0.31457705680250436,26.0,92.0,56.999402627777776,23.887898197418355,0.07590340150518075,52.0,96.0,76.23387096666666,96.0,96.0,34.0,91.0,61.591636798888885,19.839051594907378,0.08649469664631519,124.08333333333333,354.3333333333333,93680.2,13.23529411764706
41441,3.0,59280.0,1939.0,57.85714285714285,15.2,11.0,35.08064516,61.0,17.0,33.91071429,55.0,27.0,40.14516129,59.0,33.0,52.98333333,82.0,42.0,62.79032258,90.0,53.0,72.65,92.0,64.0,79.83870968,98.0,59.0,74.59677419,90.0,47.0,67.86666667,96.0,40.0,60.19354839,86.0,23.0,45.25,70.0,19.0,38.54838710000001,71.0,1272.0,4670.0,46.32,29.6,64.0,56.873069668918916,50.0,11.0,0.0,0.0,75.0,11.0,0,0,1.0,1.0,1.0,93.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,1,27,87.48101164509963,80.24095741149327,83.8785215244993,11.0,98.0,23.549610898142628,-0.056041303768470385,11.0,71.0,37.94886072777778,20.807216541637715,0.31492930111155165,27.0,90.0,54.32431302222222,21.471822603795815,0.5274832243900417,53.0,98.0,75.89838709666667,98.0,98.0,23.0,96.0,59.47891278444445,23.1490837251181,0.10834429217108878,106.0,389.1666666666667,901056.0,3.8063909774436087
13429,4.0,73594.0,1972.0,79.0,100.6,3.0,28.29032258,59.0,13.0,34.10714286,68.0,7.0,37.95161289999999,70.0,31.0,54.45,84.0,44.0,65.03448276,90.0,54.0,74.48333333,95.0,55.0,76.03333333,97.0,55.0,73.55,89.0,46.0,69.17241379,93.0,38.0,59.18333333,81.0,19.0,43.35714286,72.0,23.0,40.35,72.0,1170.0,4760.0,53.09,31.6,39.0,55.9085081927027,88.0,26.0,12.0,0.0,93.0,17.0,0,0,1.0,1.0,1.0,109.42857142857144,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,0,32,77.8739782223338,85.75523889289686,77.07438919707529,3.0,97.0,25.330130827837785,-0.3055736822159781,3.0,72.0,37.86082949333334,24.204287730801887,0.16644199945896307,7.0,90.0,53.71512174,26.61950092902992,-0.31680748665564523,54.0,97.0,74.34074074,97.0,97.0,19.0,93.0,57.85698777555555,23.33305675543888,-0.14088274692593314,97.5,396.6666666666667,7403556.399999999,0.7852882703777336
62415,4.0,135250.0,1963.0,64.0,3.4,4.0,28.59677419,58.0,9.0,31.625,56.0,13.0,37.66129032,66.0,31.0,52.33333333,77.0,49.0,64.0,86.0,55.0,72.45,89.0,63.0,76.14516129,91.0,61.0,74.51612903,90.0,52.0,69.73333333,92.0,42.0,59.62903226,77.0,22.0,45.3,69.0,24.0,40.51612903,65.0,1128.0,4875.0,53.79,50.0,377.0,55.35155547675676,66.0,24.0,7.0,0.0,75.0,4.0,0,0,1.0,1.0,1.0,56.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,1,27,87.48101164509963,80.24095741149327,83.8785215244993,4.0,92.0,23.6438079364144,-0.41413833075127954,4.0,65.0,35.19310035777778,21.53626016604291,-0.04107165682324514,13.0,86.0,52.88829151666667,23.158713667939807,-0.30529300158610234,55.0,91.0,74.67903225777778,91.0,91.0,22.0,92.0,58.74026284333334,20.984169495842664,-0.20401343285659188,94.0,406.25,459850.0,18.823529411764707
21743,6.0,115652.0,1975.0,75.57142857142857,3.4,11.0,34.45161289999999,59.0,-1.0,37.70689655,61.0,26.0,48.87096774,79.0,26.0,53.33333333,82.0,43.0,62.79032258,92.0,52.0,72.25,88.0,63.0,78.67741935,96.0,61.0,79.17741935,96.0,54.0,71.8,91.0,38.0,58.75806452,85.0,34.0,49.76666667,72.0,17.0,38.33870968,60.0,1489.0,4252.0,42.17,36.0,101.0,57.51722323405405,40.0,11.0,2.0,1.0,96.0,17.0,0,0,1.0,1.0,1.0,116.71428571428572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,0,2,87.48101164509963,85.75523889289686,92.6420374502305,-1.0,96.0,24.441408804330617,-0.3766807334726296,-1.0,61.0,35.27746879222222,22.61382900819557,-0.31457705680250436,26.0,92.0,56.999402627777776,23.887898197418355,0.07590340150518075,52.0,96.0,76.23387096666666,96.0,96.0,34.0,91.0,61.591636798888885,19.839051594907378,0.08649469664631519,124.08333333333333,354.3333333333333,393216.8,22.22689075630252
